#          x            y
   -3.000000    -3.700000
   -3.027720    -3.699720
   -3.054880    -3.698880
   -3.081480    -3.697480
   -3.107520    -3.695520
   -3.133000    -3.693000
   -3.157920    -3.689920
   -3.182280    -3.686280
   -3.206080    -3.682081
   -3.229320    -3.677320
   -3.252000    -3.672000
   -3.274120    -3.666120
   -3.295680    -3.659680
   -3.316680    -3.652680
   -3.337120    -3.645120
   -3.357000    -3.637001
   -3.376320    -3.628320
   -3.395080    -3.619080
   -3.413280    -3.609280
   -3.430920    -3.598920
   -3.448000    -3.588000
   -3.464520    -3.576520
   -3.480480    -3.564480
   -3.495880    -3.551880
   -3.510720    -3.538720
   -3.525000    -3.525000
   -3.538720    -3.510720
   -3.551880    -3.495880
   -3.564480    -3.480480
   -3.576520    -3.464520
   -3.588000    -3.448000
   -3.598920    -3.430920
   -3.609280    -3.413280
   -3.619080    -3.395080
   -3.628320    -3.376320
   -3.637000    -3.357000
   -3.645120    -3.337120
   -3.652680    -3.316680
   -3.659680    -3.295680
   -3.666120    -3.274120
   -3.672000    -3.252000
   -3.677320    -3.229320
   -3.682080    -3.206080
   -3.686280    -3.182280
   -3.689920    -3.157920
   -3.693000    -3.133000
   -3.695520    -3.107520
   -3.697480    -3.081480
   -3.698880    -3.054880
   -3.699720    -3.027720
   -3.700000    -3.000000
   -3.700000     3.000000
   -3.699720     3.027720
   -3.698880     3.054880
   -3.697480     3.081480
   -3.695520     3.107520
   -3.693000     3.133000
   -3.689920     3.157920
   -3.686280     3.182280
   -3.682081     3.206080
   -3.677320     3.229320
   -3.672000     3.252000
   -3.666120     3.274120
   -3.659680     3.295680
   -3.652680     3.316680
   -3.645120     3.337120
   -3.637001     3.357000
   -3.628320     3.376320
   -3.619080     3.395080
   -3.609280     3.413280
   -3.598920     3.430920
   -3.588000     3.448000
   -3.576520     3.464520
   -3.564480     3.480480
   -3.551880     3.495880
   -3.538720     3.510720
   -3.525000     3.525000
   -3.510720     3.538720
   -3.495880     3.551880
   -3.480480     3.564480
   -3.464520     3.576520
   -3.448000     3.588000
   -3.430920     3.598920
   -3.413280     3.609280
   -3.395080     3.619080
   -3.376320     3.628320
   -3.357000     3.637000
   -3.337120     3.645120
   -3.316680     3.652680
   -3.295680     3.659680
   -3.274120     3.666120
   -3.252000     3.672000
   -3.229320     3.677320
   -3.206080     3.682080
   -3.182280     3.686280
   -3.157920     3.689920
   -3.133000     3.693000
   -3.107520     3.695520
   -3.081480     3.697480
   -3.054880     3.698880
   -3.027720     3.699720
   -3.000000     3.700000
    3.000000     3.700000
    3.027720     3.699720
    3.054880     3.698880
    3.081480     3.697480
    3.107520     3.695520
    3.133000     3.693000
    3.157920     3.689920
    3.182280     3.686280
    3.206080     3.682081
    3.229320     3.677320
    3.252000     3.672000
    3.274120     3.666120
    3.295680     3.659680
    3.316680     3.652680
    3.337120     3.645120
    3.357000     3.637001
    3.376320     3.628320
    3.395080     3.619080
    3.413280     3.609280
    3.430920     3.598920
    3.448000     3.588000
    3.464520     3.576520
    3.480480     3.564480
    3.495880     3.551880
    3.510720     3.538720
    3.525000     3.525000
    3.538720     3.510720
    3.551880     3.495880
    3.564480     3.480480
    3.576520     3.464520
    3.588000     3.448000
    3.598920     3.430920
    3.609280     3.413280
    3.619080     3.395080
    3.628320     3.376320
    3.637000     3.357000
    3.645120     3.337120
    3.652680     3.316680
    3.659680     3.295680
    3.666120     3.274120
    3.672000     3.252000
    3.677320     3.229320
    3.682080     3.206080
    3.686280     3.182280
    3.689920     3.157920
    3.693000     3.133000
    3.695520     3.107520
    3.697480     3.081480
    3.698880     3.054880
    3.699720     3.027720
    3.700000     3.000000
    3.700000    -3.000000
    3.699720    -3.027720
    3.698880    -3.054880
    3.697480    -3.081480
    3.695520    -3.107520
    3.693000    -3.133000
    3.689920    -3.157920
    3.686280    -3.182280
    3.682081    -3.206080
    3.677320    -3.229320
    3.672000    -3.252000
    3.666120    -3.274120
    3.659680    -3.295680
    3.652680    -3.316680
    3.645120    -3.337120
    3.637001    -3.357000
    3.628320    -3.376320
    3.619080    -3.395080
    3.609280    -3.413280
    3.598920    -3.430920
    3.588000    -3.448000
    3.576520    -3.464520
    3.564480    -3.480480
    3.551880    -3.495880
    3.538720    -3.510720
    3.525000    -3.525000
    3.510720    -3.538720
    3.495880    -3.551880
    3.480480    -3.564480
    3.464520    -3.576520
    3.448000    -3.588000
    3.430920    -3.598920
    3.413280    -3.609280
    3.395080    -3.619080
    3.376320    -3.628320
    3.357000    -3.637000
    3.337120    -3.645120
    3.316680    -3.652680
    3.295680    -3.659680
    3.274120    -3.666120
    3.252000    -3.672000
    3.229320    -3.677320
    3.206080    -3.682080
    3.182280    -3.686280
    3.157920    -3.689920
    3.133000    -3.693000
    3.107520    -3.695520
    3.081480    -3.697480
    3.054880    -3.698880
    3.027720    -3.699720
    3.000000    -3.700000
   -3.000000    -3.700000
