#          x            y
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -43.700001   -75.000000
  -69.000000   -75.000000
  -69.000000   -57.500000
  -53.000000   -57.500000
  -43.700001   -57.500000
  -43.700001   -43.750000
   69.000000    75.000000
   69.000000    15.000000
   53.000000    15.000000
   53.000000    57.500000
   28.750000    57.500000
  -15.200001    57.500000
  -15.200001    11.250000
    0.000000    11.250000
   13.800000    11.250000
   13.800000    37.500000
   13.800000    43.750000
   28.750000    43.750000
  -29.450001     3.150000
